,Type,Start,End,Duration,Day of Week,Budget,Currency,Clicks,Impressions,Spent,CTR,CPC,CPI,Target Age,Target Gender,Username,Email,Name,Gender,Age
137,GRZ,2022-08-27,2024-05-31,643,Saturday,96303,GBP,52334,499998,81335,0.1046684186736747,1.554152176405396,0.16267065068260272,40-55,F,pmoore,johnathan88@example.com,Danielle Patterson,F,23
138,AKX,2024-03-26,2026-01-06,651,Tuesday,250011,GBP,22110,499995,9819,0.04422044220442205,0.4440976933514247,0.01963819638196382,25-30,M,pmoore,johnathan88@example.com,Danielle Patterson,F,23
139,BYU,2023-10-07,2025-08-16,679,Saturday,684447,USD,30036,499999,561412,0.060072120144240286,18.691303768810762,1.1228262456524913,45-60,M,pmoore,johnathan88@example.com,Danielle Patterson,F,23
140,AKX,2022-07-16,2023-11-04,476,Saturday,325602,EUR,13758,499998,106901,0.02751611006444026,7.770097397877598,0.21380285521142084,40-45,M,pmoore,johnathan88@example.com,Danielle Patterson,F,23
141,AKX,2023-11-07,2025-08-03,635,Tuesday,928373,USD,8584,499999,118308,0.01716803433606867,13.782385834109972,0.23661647323294646,45-50,F,pmoore,johnathan88@example.com,Danielle Patterson,F,23
142,BYU,2023-01-03,2023-09-01,241,Tuesday,418088,GBP,81477,499998,141969,0.16295465181860727,1.7424426525277072,0.283939135756543,25-45,B,mary97,lstephens@example.com,Rebecca Velez,F,61
143,BYU,2023-07-08,2025-06-20,713,Saturday,187329,GBP,64975,500000,152781,0.12995,2.3513813005001922,0.305562,35-55,M,mary97,lstephens@example.com,Rebecca Velez,F,61
144,GRZ,2022-06-29,2022-07-26,27,Wednesday,989941,USD,57025,500004,804763,0.11404908760729913,14.112459447610696,1.609513123895009,45-55,F,mary97,lstephens@example.com,Rebecca Velez,F,61
145,AKX,2023-07-27,2024-07-28,367,Thursday,89064,USD,62442,500001,85324,0.12488375023249954,1.3664520675186573,0.1706476587046826,40-60,B,sloancourtney,alexandergarcia@example.org,Rachel Cortez,F,60
146,GRZ,2023-11-04,2024-07-20,259,Saturday,265531,EUR,80383,499999,207778,0.16076632153264306,2.5848500304790814,0.4155568311136622,25-30,M,sloancourtney,alexandergarcia@example.org,Rachel Cortez,F,60
147,GRZ,2023-12-06,2024-02-06,62,Wednesday,863533,USD,11789,499998,240312,0.02357809431237725,20.384426159979643,0.48062592250369,40-60,B,sloancourtney,alexandergarcia@example.org,Rachel Cortez,F,60
148,GRZ,2022-06-03,2024-03-24,660,Friday,111888,GBP,18436,500001,11570,0.036871926256147484,0.6275764807984379,0.02313995372009256,25-30,B,charles47,susan56@example.net,Ashley Reese,F,54
149,GRZ,2023-05-11,2025-04-23,713,Thursday,447847,USD,51339,499997,294047,0.10267861607169643,5.727556049007577,0.5880975285851715,45-70,F,charles47,susan56@example.net,Ashley Reese,F,54
150,KTR,2024-03-09,2024-12-22,288,Saturday,379254,USD,28224,500000,333353,0.056448,11.810976473922903,0.666706,35-50,F,charles47,susan56@example.net,Ashley Reese,F,54
151,AKX,2023-10-19,2024-01-17,90,Thursday,710977,GBP,11423,499999,97941,0.022846045692091383,8.574017333450056,0.19588239176478353,25-50,B,zdudley,amanda80@example.org,William Marshall,M,35
152,GRZ,2024-03-20,2024-12-26,281,Wednesday,264259,EUR,65724,500000,17773,0.131448,0.27041872071085143,0.035546,45-55,B,zdudley,amanda80@example.org,William Marshall,M,35
153,GRZ,2023-06-15,2024-04-24,314,Thursday,533511,EUR,15477,500000,51226,0.030954,3.3098145635459066,0.102452,20-35,M,rhill,bsmith@example.org,Cody Garcia,M,74
154,AKX,2022-07-03,2023-08-07,400,Sunday,138959,EUR,26697,500002,41367,0.0533937864248543,1.5494999438139117,0.08273366906532374,40-45,M,rhill,bsmith@example.org,Cody Garcia,M,74
155,GRZ,2023-04-30,2024-12-31,611,Sunday,914994,GBP,26239,500002,126580,0.05247779008883965,4.8241167727428635,0.25315898736405057,20-30,B,rhill,bsmith@example.org,Cody Garcia,M,74
156,BYU,2023-11-12,2024-10-11,334,Sunday,98908,USD,50138,499998,8669,0.10027640110560443,0.17290278830428019,0.01733806935227741,25-50,B,rhill,bsmith@example.org,Cody Garcia,M,74
157,BYU,2022-09-12,2023-06-26,287,Monday,592368,GBP,33643,500000,113138,0.067286,3.3628986713432214,0.226276,35-45,F,rhill,bsmith@example.org,Cody Garcia,M,74
158,KTR,2022-10-07,2023-02-10,126,Friday,767711,GBP,19190,500000,578843,0.03838,30.163783220427305,1.157686,25-50,B,rhill,bsmith@example.org,Cody Garcia,M,74
159,BYU,2023-03-16,2024-04-28,409,Thursday,196612,USD,29781,499997,91656,0.05956235737414425,3.077666968872771,0.18331309987859928,30-35,M,sharprachel,michellescott@example.net,Christopher Smith,M,42
160,BYU,2022-09-01,2024-04-28,605,Thursday,231537,GBP,20088,499998,36286,0.04017616070464282,1.806352050975707,0.07257229028916115,30-35,B,sharprachel,michellescott@example.net,Christopher Smith,M,42
161,GRZ,2022-09-01,2024-08-22,721,Thursday,74289,GBP,31496,500004,11684,0.06299149606803145,0.3709677419354839,0.02336781305749554,35-45,F,sharprachel,michellescott@example.net,Christopher Smith,M,42
162,GRZ,2023-08-20,2024-06-06,291,Sunday,335267,GBP,9398,499999,242832,0.018796037592075186,25.83868908278357,0.4856649713299427,25-50,F,sharprachel,michellescott@example.net,Christopher Smith,M,42
163,KTR,2024-02-17,2024-08-07,172,Saturday,534417,EUR,23700,500001,427658,0.0473999052001896,18.04464135021097,0.8553142893714213,45-60,B,sharprachel,michellescott@example.net,Christopher Smith,M,42
164,BYU,2023-07-14,2024-09-25,439,Friday,112261,GBP,47479,499999,61434,0.09495818991637983,1.293919417005413,0.12286824573649148,20-25,B,sharprachel,michellescott@example.net,Christopher Smith,M,42
165,GRZ,2024-02-05,2024-05-22,107,Monday,304845,USD,7008,500002,81739,0.014015943936224256,11.663670091324201,0.16347734609061565,40-65,B,sharprachel,michellescott@example.net,Christopher Smith,M,42
166,GRZ,2022-11-10,2024-09-27,687,Thursday,854368,USD,71352,500003,671794,0.14270314378113733,9.41520910415966,1.3435799385203688,40-45,M,sharprachel,michellescott@example.net,Christopher Smith,M,42
167,BYU,2022-10-26,2024-04-11,533,Wednesday,188885,EUR,28374,499997,45748,0.05674834049004294,1.6123211390709804,0.09149654897929388,25-50,M,kimshelly,powersamy@example.net,Shirley Sutton,F,35
168,BYU,2024-04-26,2026-02-25,670,Friday,897380,GBP,22367,499997,381652,0.044734268405610435,17.063173425135243,0.7633085798514792,30-45,M,kimshelly,powersamy@example.net,Shirley Sutton,F,35
169,GRZ,2022-09-11,2023-05-23,254,Sunday,346459,GBP,16960,500000,222856,0.03392,13.140094339622642,0.445712,20-45,B,robert94,mweeks@example.net,Keith Herrera,M,35
170,AKX,2023-10-03,2024-04-17,197,Tuesday,943328,USD,19631,500000,340621,0.039262,17.351179257297133,0.681242,30-45,F,robert94,mweeks@example.net,Keith Herrera,M,35
171,AKX,2022-11-15,2023-02-12,89,Tuesday,816565,USD,41524,500004,429628,0.08304733562131503,10.34649841055775,0.859249126006992,20-35,F,robert94,mweeks@example.net,Keith Herrera,M,35
172,AKX,2023-06-11,2023-08-04,54,Sunday,861438,EUR,15750,499998,810084,0.031500126000504,51.43390476190476,1.6201744806979228,45-65,F,sandramiller,aaron76@example.net,Eric Aguilar,M,81
173,KTR,2024-01-11,2024-02-09,29,Thursday,802431,EUR,44676,500000,769512,0.089352,17.224281493419287,1.539024,20-30,M,sandramiller,aaron76@example.net,Eric Aguilar,M,81
174,AKX,2022-10-02,2023-03-18,167,Sunday,670346,EUR,3520,499998,437382,0.00704002816011264,124.25625,0.8747674990699963,30-40,F,sandramiller,aaron76@example.net,Eric Aguilar,M,81
175,BYU,2022-07-12,2022-11-09,120,Tuesday,736821,GBP,22712,499995,153925,0.045424454244542445,6.777254314899612,0.3078530785307853,35-55,B,sandramiller,aaron76@example.net,Eric Aguilar,M,81
176,AKX,2023-10-12,2025-05-07,573,Thursday,182250,GBP,78827,500000,132443,0.157654,1.6801730371573191,0.264886,35-55,M,sandramiller,aaron76@example.net,Eric Aguilar,M,81
177,GRZ,2023-09-07,2025-04-02,573,Thursday,465141,EUR,24064,499998,116081,0.04812819251277005,4.823844747340425,0.23216292865171462,45-70,B,ihowell,vanessa90@example.org,Michelle Gibson,F,32
178,KTR,2024-04-25,2026-01-16,631,Thursday,329321,USD,29287,500000,174304,0.058574,5.951582613446239,0.348608,20-40,M,ihowell,vanessa90@example.org,Michelle Gibson,F,32
179,KTR,2023-02-03,2023-12-08,308,Friday,642484,EUR,78200,500000,9107,0.1564,0.11645780051150895,0.018214,30-35,M,ihowell,vanessa90@example.org,Michelle Gibson,F,32
180,KTR,2023-08-29,2023-12-04,97,Tuesday,997998,USD,77050,500002,360969,0.15409938360246558,4.684866969500325,0.721935112259551,40-60,F,sara41,qfischer@example.org,Colleen Robinson,F,83
181,GRZ,2023-03-12,2024-10-18,586,Sunday,205205,USD,57947,499997,68034,0.11589469536817221,1.1740728596821233,0.13606881641289847,40-50,B,sara41,qfischer@example.org,Colleen Robinson,F,83
182,KTR,2023-04-23,2023-09-27,157,Sunday,377263,GBP,10269,499999,211959,0.02053804107608215,20.640666082383873,0.4239188478376957,30-50,F,sara41,qfischer@example.org,Colleen Robinson,F,83
183,BYU,2023-01-31,2024-10-30,638,Tuesday,447537,GBP,47953,499999,24883,0.09590619181238362,0.5189039267616208,0.049766099532199064,40-55,B,sara41,qfischer@example.org,Colleen Robinson,F,83
184,AKX,2023-09-29,2025-08-27,698,Friday,438030,GBP,11421,500001,73409,0.02284195431609137,6.427545749058751,0.14681770636458727,45-55,F,sara41,qfischer@example.org,Colleen Robinson,F,83
185,BYU,2023-12-24,2025-08-03,588,Sunday,623258,GBP,30824,499999,21114,0.061648123296246596,0.6849857254087723,0.042228084456168914,25-50,M,toddbrandi,calvinwelch@example.org,Kimberly Taylor,F,83
186,GRZ,2023-10-28,2024-08-26,303,Saturday,882026,GBP,37052,499998,533842,0.07410429641718567,14.407913203065961,1.067688270753083,45-50,M,toddbrandi,calvinwelch@example.org,Kimberly Taylor,F,83
187,BYU,2023-07-18,2024-05-31,318,Tuesday,111125,GBP,24242,499999,36772,0.04848409696819394,1.5168715452520418,0.07354414708829418,35-45,B,michaelcurry,danawarren@example.org,William Sutton,M,60
188,BYU,2022-08-29,2023-08-02,338,Monday,694211,GBP,33294,500000,406436,0.066588,12.20748483210188,0.812872,25-50,B,michaelcurry,danawarren@example.org,William Sutton,M,60
189,BYU,2023-02-23,2023-12-13,293,Thursday,999809,GBP,78188,500000,702804,0.156376,8.988642758479562,1.405608,20-30,M,michaelcurry,danawarren@example.org,William Sutton,M,60
190,AKX,2022-11-14,2023-05-07,174,Monday,384392,GBP,54708,500002,255800,0.10941556233775065,4.675732982379177,0.5115979536081856,45-70,B,michaelcurry,danawarren@example.org,William Sutton,M,60
191,BYU,2023-11-23,2025-07-15,600,Thursday,819202,EUR,22557,500000,791933,0.045114,35.108081748459455,1.583866,20-35,F,michaelcurry,danawarren@example.org,William Sutton,M,60
192,KTR,2022-06-12,2023-12-26,562,Sunday,162814,GBP,24070,500002,127363,0.04813980744077024,5.29135853759867,0.2547249811000756,35-60,M,michaelcurry,danawarren@example.org,William Sutton,M,60
193,KTR,2022-12-17,2023-04-07,111,Saturday,845626,USD,33874,499999,829649,0.067748135496271,24.4922064119974,1.6593013186026373,30-55,F,alyssamaxwell,natalie36@example.org,Patricia Martinez,F,81
194,GRZ,2022-08-22,2024-02-18,545,Monday,312810,GBP,51646,499999,79991,0.10329220658441317,1.5488324362002865,0.15998231996463994,30-50,F,alyssamaxwell,natalie36@example.org,Patricia Martinez,F,81
195,GRZ,2024-02-15,2024-04-28,73,Thursday,457490,USD,41344,500000,207441,0.082688,5.017439047987616,0.414882,30-55,M,alyssamaxwell,natalie36@example.org,Patricia Martinez,F,81
196,AKX,2022-06-22,2022-10-11,111,Wednesday,951006,GBP,19163,499998,650375,0.03832615330461322,33.939101393310025,1.300755203020812,30-35,B,alyssamaxwell,natalie36@example.org,Patricia Martinez,F,81
197,KTR,2022-11-26,2023-08-10,257,Saturday,656219,GBP,19163,500002,470984,0.038325846696613215,24.577780097062046,0.9419642321430715,40-55,F,alyssamaxwell,natalie36@example.org,Patricia Martinez,F,81
198,BYU,2022-06-12,2024-05-06,694,Sunday,281634,GBP,23696,500000,254741,0.047392,10.750379810938554,0.509482,20-35,B,yesenia61,gregory44@example.org,Anna Zhang,F,30
199,BYU,2022-05-06,2023-11-13,556,Friday,113518,GBP,15203,500002,60302,0.030405878376486496,3.9664539893442083,0.12060351758592966,30-45,M,yesenia61,gregory44@example.org,Anna Zhang,F,30
200,KTR,2023-02-19,2024-01-05,320,Sunday,468626,EUR,55889,500000,180305,0.111778,3.2261267870242802,0.36061,35-45,F,yesenia61,gregory44@example.org,Anna Zhang,F,30
201,GRZ,2022-11-15,2024-04-18,520,Tuesday,712964,EUR,86647,499997,44943,0.17329503977023863,0.5186907798308078,0.08988653931923592,25-50,B,yesenia61,gregory44@example.org,Anna Zhang,F,30
202,GRZ,2022-10-08,2022-10-19,11,Saturday,32753,GBP,43683,499998,11678,0.08736634946539786,0.26733511892498224,0.023356093424373697,40-55,B,nicole96,shannon39@example.org,David Davis,M,57
203,AKX,2023-02-01,2023-03-19,46,Wednesday,944254,USD,33772,500001,524703,0.06754386491227017,15.536627975837972,1.0494039011921976,20-40,F,nicole96,shannon39@example.org,David Davis,M,57
204,AKX,2022-05-20,2023-10-26,524,Friday,896073,EUR,30057,500001,678264,0.060113879772240454,22.565924742988322,1.3565252869494262,30-50,F,michellethompson,pmoore@example.net,Bryan Bonilla,M,86
205,AKX,2023-08-14,2023-11-26,104,Monday,681872,USD,80031,500001,546674,0.16006167987664024,6.83077807349652,1.0933458133083733,45-50,M,michellethompson,pmoore@example.net,Bryan Bonilla,M,86
206,KTR,2023-03-19,2023-06-24,97,Sunday,955425,GBP,22044,499999,183290,0.044088088176176356,8.31473416802758,0.36658073316146633,40-55,M,stonebryce,mary36@example.com,Ryan Poole,M,49
207,KTR,2023-05-24,2024-05-31,373,Wednesday,743768,USD,20738,500002,291693,0.04147583409666361,14.065628315170219,0.5833836664653341,45-55,M,stonebryce,mary36@example.com,Ryan Poole,M,49
208,KTR,2022-10-22,2023-01-05,75,Saturday,985234,EUR,29937,499998,179181,0.059874239496957984,5.985269065036577,0.35836343345373384,30-55,F,stonebryce,mary36@example.com,Ryan Poole,M,49
209,BYU,2022-12-20,2023-05-16,147,Tuesday,722448,USD,78000,500001,624901,0.155999688000624,8.011551282051283,1.2497995004009992,40-60,B,stonebryce,mary36@example.com,Ryan Poole,M,49
210,KTR,2022-09-17,2024-05-24,615,Saturday,113967,EUR,93114,500001,21557,0.18622762754474492,0.23151191013166655,0.043113913772172455,20-45,M,stonebryce,mary36@example.com,Ryan Poole,M,49
211,AKX,2023-09-11,2024-05-17,249,Monday,799520,EUR,31296,499998,639831,0.06259225036900147,20.444497699386503,1.2796671186684747,25-45,B,stonebryce,mary36@example.com,Ryan Poole,M,49
212,GRZ,2023-02-08,2024-10-27,627,Wednesday,278072,USD,18434,499999,160672,0.03686807373614747,8.716068134967994,0.32134464268928536,40-65,M,stonebryce,mary36@example.com,Ryan Poole,M,49
213,KTR,2023-07-16,2023-08-30,45,Sunday,63898,USD,27775,499997,2028,0.055550333301999814,0.07301530153015301,0.0040560243361460165,35-50,F,katherine80,harveycarly@example.com,Jesse Hamilton,M,29
214,GRZ,2023-07-06,2024-06-28,358,Thursday,150159,EUR,52234,499999,105032,0.10446820893641787,2.0107975648045335,0.21006442012884025,30-45,F,katherine80,harveycarly@example.com,Jesse Hamilton,M,29
215,GRZ,2022-08-23,2022-10-23,61,Tuesday,614411,GBP,14777,500000,444034,0.029554,30.04899505989037,0.888068,35-45,F,katherine80,harveycarly@example.com,Jesse Hamilton,M,29
216,GRZ,2023-04-27,2023-12-10,227,Thursday,948946,EUR,13393,500002,152946,0.026785892856428576,11.419846188307325,0.3058907764368943,40-55,F,anunez,markbowen@example.org,Michelle Sanchez,F,40
217,BYU,2024-01-31,2025-04-17,442,Wednesday,83269,EUR,44912,499998,61857,0.08982435929743719,1.3772933737085857,0.12371449485797943,45-55,M,anunez,markbowen@example.org,Michelle Sanchez,F,40
218,KTR,2023-05-03,2024-05-06,369,Wednesday,339517,GBP,27303,499999,70499,0.05460610921221842,2.5820972054353,0.140998281996564,40-45,M,anunez,markbowen@example.org,Michelle Sanchez,F,40
219,GRZ,2023-07-26,2024-08-19,390,Wednesday,595412,GBP,24700,499999,526506,0.0494000988001976,21.316032388663967,1.053014106028212,30-50,M,anunez,markbowen@example.org,Michelle Sanchez,F,40
220,BYU,2022-12-19,2024-03-30,467,Monday,77717,GBP,76902,499999,67092,0.15380430760861521,0.8724350472029336,0.13418426836853672,40-65,M,anunez,markbowen@example.org,Michelle Sanchez,F,40
221,AKX,2024-03-28,2026-03-15,717,Thursday,455230,GBP,95059,500000,224614,0.190118,2.362890415426209,0.449228,30-40,F,anunez,markbowen@example.org,Michelle Sanchez,F,40
222,AKX,2022-11-19,2023-09-16,301,Saturday,29081,GBP,51956,499997,13298,0.10391262347574086,0.2559473400569713,0.026596159576957462,25-40,B,anunez,markbowen@example.org,Michelle Sanchez,F,40
223,GRZ,2022-10-18,2023-05-21,215,Tuesday,523127,GBP,47642,499999,350405,0.09528419056838114,7.354959909323706,0.7008114016228032,35-40,F,anunez,markbowen@example.org,Michelle Sanchez,F,40
224,GRZ,2022-12-19,2024-07-22,581,Monday,161708,USD,54050,499999,146985,0.1081002162004324,2.719426456984274,0.29397058794117586,45-60,B,scottjames,aprilhall@example.net,Ricky Campos,M,39
225,BYU,2022-08-20,2024-04-05,594,Saturday,6774,GBP,63692,499999,6087,0.12738425476850954,0.0955693022671607,0.012174024348048696,25-50,M,scottjames,aprilhall@example.net,Ricky Campos,M,39
226,GRZ,2022-06-04,2024-02-28,634,Saturday,882101,USD,79552,500001,615176,0.15910368179263643,7.733004827031376,1.2303495393009214,40-65,B,scottjames,aprilhall@example.net,Ricky Campos,M,39
227,KTR,2023-03-16,2024-07-29,501,Thursday,735079,EUR,52659,499999,439152,0.10531821063642127,8.339543098045919,0.8783057566115132,30-40,M,scottjames,aprilhall@example.net,Ricky Campos,M,39
228,KTR,2024-02-18,2025-12-06,657,Sunday,792145,GBP,71936,499999,425802,0.1438722877445755,5.919178158362989,0.8516057032114064,40-60,M,scottjames,aprilhall@example.net,Ricky Campos,M,39
229,BYU,2022-12-11,2024-03-17,462,Sunday,788334,GBP,33032,500002,158871,0.06606373574505701,4.809608864131751,0.31774072903708384,25-40,M,scottjames,aprilhall@example.net,Ricky Campos,M,39
230,BYU,2023-12-16,2024-07-22,219,Saturday,663934,GBP,50384,499999,525548,0.10076820153640308,10.430851063829786,1.0510981021962045,30-50,M,gardnerjames,phenderson@example.com,Colin Jimenez,M,31
231,GRZ,2022-12-31,2023-10-25,298,Saturday,135408,GBP,19197,499999,122873,0.038394076788153576,6.400635515966036,0.245746491492983,25-45,F,gardnerjames,phenderson@example.com,Colin Jimenez,M,31
232,GRZ,2022-09-02,2024-04-06,582,Friday,748676,EUR,78316,500000,161968,0.156632,2.0681342254456303,0.323936,25-45,B,gardnerjames,phenderson@example.com,Colin Jimenez,M,31
233,KTR,2022-09-20,2023-12-22,458,Tuesday,706786,GBP,55178,500003,228695,0.11035533786797279,4.144677226430824,0.45738725567646593,30-55,B,gardnerjames,phenderson@example.com,Colin Jimenez,M,31
234,GRZ,2022-10-17,2024-01-31,471,Monday,809555,USD,41718,499999,746891,0.08343616687233374,17.903327101011552,1.4937849875699751,40-50,M,gardnerjames,phenderson@example.com,Colin Jimenez,M,31
235,GRZ,2023-05-31,2023-06-08,8,Wednesday,300350,EUR,35604,500000,125271,0.071208,3.51845298281092,0.250542,40-60,B,gardnerjames,phenderson@example.com,Colin Jimenez,M,31
236,KTR,2024-02-16,2024-10-19,246,Friday,409436,GBP,18941,499998,125607,0.03788215152860611,6.63148724988121,0.25121500486001946,30-35,B,gardnerjames,phenderson@example.com,Colin Jimenez,M,31
237,AKX,2022-08-28,2024-02-11,532,Sunday,973198,EUR,17237,499996,776872,0.03447427579420635,45.07002378604165,1.5537564300514404,20-45,M,jermaine85,egutierrez@example.com,Dr. Stephanie Miller PhD,F,69
238,KTR,2024-01-06,2025-08-10,582,Saturday,826170,USD,25764,499999,349856,0.051528103056206115,13.579257879211303,0.6997133994267989,35-55,B,jermaine85,egutierrez@example.com,Dr. Stephanie Miller PhD,F,69
239,AKX,2023-03-16,2023-07-31,137,Thursday,597314,GBP,72545,499996,343898,0.14509116072928582,4.740478323799021,0.6878015024120193,20-25,B,bmitchell,wilsontaylor@example.org,Anthony Foster,M,85
240,GRZ,2023-05-23,2023-11-22,183,Tuesday,316301,GBP,41268,499999,13825,0.08253616507233015,0.3350053310070757,0.0276500553001106,35-55,M,bmitchell,wilsontaylor@example.org,Anthony Foster,M,85
